,Name,Products,Reviews,Sentiments
607,vacuum cleaner,Eureka Forbes Quick Clean DX Dry Vacuum Cleaner with Reusable Dust Bag,The product is good but today I hv came here to praise for a diff reason.The service.The delivery man is unable to speak but he did a great job.Delivered the product with capability like others.I appreciate flipkart n ekart logistic to give them the opportunity.This post is just to say that they should keep on doing good deeds like this.I am happy,positive
608,vacuum cleaner,Eureka Forbes Quick Clean DX Dry Vacuum Cleaner with Reusable Dust Bag,"I bought it for ₹2800/- only. It is made up of low quality materials. I tried it with carpet, car, floor, soft but not satisfied with it's performance. It heats up very fast and their is no over heating switch, which turn off cleaner after over heating. Go for bigger vaccum cleaner of good company.",positive
609,vacuum cleaner,Eureka Forbes Quick Clean DX Dry Vacuum Cleaner with Reusable Dust Bag,it's just awesome 😊 and easy to handle. Only you have to read their user manual properly & carefully for its use. Their appearance same as it is shown in the picture. Quality is good. Thanks Flipkart👍🏻,positive
610,vacuum cleaner,Inalsa QuickVac Dry Vacuum Cleaner with Reusable Dust Bag,Superb vacuum cleaner worth money . Very good product,positive
611,vacuum cleaner,Inalsa QuickVac Dry Vacuum Cleaner with Reusable Dust Bag,"the packaging is good it came in a huge box .Vacuum pressure is good enough for basic cleaning but inalsa should work on the stability,it just rolls or flips when ur operatingand wheels are of no use as we have to carry it to prevent it from rolling keeping it aside everything is good",positive
612,vacuum cleaner,Inalsa QuickVac Dry Vacuum Cleaner with Reusable Dust Bag,Awesome vacuum cleaner with great suction. You can clean almost every household commodities with this vacuum cleaner.,positive
613,vacuum cleaner,Inalsa QuickVac Dry Vacuum Cleaner with Reusable Dust Bag,very nice and handy vacuum cleaner. easy to carry and use. using it to clean my car and home  worth for what i have purchased for.,positive
614,vacuum cleaner,Inalsa QuickVac Dry Vacuum Cleaner with Reusable Dust Bag,"Good powerful suction cleaner value for money looks elegant and handy to use. highly recommended, got it for 1950 after discount. Syeda Zohra",positive
615,vacuum cleaner,Inalsa QuickVac Dry Vacuum Cleaner with Reusable Dust Bag,best price with small size in which we can fit it anywhere,positive
616,vacuum cleaner,Inalsa QuickVac Dry Vacuum Cleaner with Reusable Dust Bag,good quality but its heat too early,positive
617,vacuum cleaner,Inalsa QuickVac Dry Vacuum Cleaner with Reusable Dust Bag,This is a good product but over sound,positive
618,vacuum cleaner,Inalsa QuickVac Dry Vacuum Cleaner with Reusable Dust Bag,Very good😎👍,positive
619,vacuum cleaner,Inalsa QuickVac Dry Vacuum Cleaner with Reusable Dust Bag,Wheels are useless useless product,negative
620,vacuum cleaner,Inalsa Easy Clean Dry Vacuum Cleaner with Reusable Dust Bag,Inalsa easy clean dry vacuum cleaner is very good product👍👍👍👍👍,positive
621,vacuum cleaner,Inalsa Easy Clean Dry Vacuum Cleaner with Reusable Dust Bag,The build quality and looks are good.Suction power is not sufficient. Works good on sofas and floor but will not completely clean mats and carpets.Blower is just for name sake.Gets hot pretty quick. Overall a decent product at this price,positive
622,vacuum cleaner,Inalsa Easy Clean Dry Vacuum Cleaner with Reusable Dust Bag,"I am satisfied with my product. Packaging is good,fast delivery",positive
623,vacuum cleaner,Inalsa Easy Clean Dry Vacuum Cleaner with Reusable Dust Bag,Very nice and good compare to other cleaners like eureka.,positive
624,vacuum cleaner,Inalsa Easy Clean Dry Vacuum Cleaner with Reusable Dust Bag,It's working as expected...we checked all the functions....it's good. I will come back after 2 months to post about it durability...,positive
625,vacuum cleaner,Inalsa Easy Clean Dry Vacuum Cleaner with Reusable Dust Bag,Product is good but it is machine very heat other wise is nice product,positive
626,vacuum cleaner,Inalsa Easy Clean Dry Vacuum Cleaner with Reusable Dust Bag,Satisfy,positive
627,vacuum cleaner,Inalsa Easy Clean Dry Vacuum Cleaner with Reusable Dust Bag,Present working condition is good,positive
628,vacuum cleaner,Inalsa Easy Clean Dry Vacuum Cleaner with Reusable Dust Bag,Very bad,negative
629,vacuum cleaner,Inalsa Easy Clean Dry Vacuum Cleaner with Reusable Dust Bag,"Very Efficient 👌👌Clean my home 🏠 and car 🚙 easily,",positive
630,vacuum cleaner,Dyson V11 Absolute Pro Cordless Vacuum Cleaner,Powerful piece of machinery. decent battery life. the demo/installation was done timely and the installation guy did a great job explaining how to use and maintain the product. overall a positive experience. would recommend the product.,positive
631,vacuum cleaner,Dyson V11 Absolute Pro Cordless Vacuum Cleaner,"functionality is very good,very efficiently wipes dust away but the only cons is its bit too heavy to hold for sometime which causes pain in the arms.",negative
632,vacuum cleaner,Dyson V11 Absolute Pro Cordless Vacuum Cleaner,The delivery and installation was done within 24 hrs of placing the order. Varun did a good job explaining the functions of the vacuum cleaner. He has been in touch ever since to know if I am facing any issues with the machine. Great service and product.,positive
633,vacuum cleaner,Dyson V11 Absolute Pro Cordless Vacuum Cleaner,VERY HANDY AND GOOD PRODUCT IN THIS SEGMENT AND CATA ..............,positive
634,vacuum cleaner,Dyson V11 Absolute Pro Cordless Vacuum Cleaner,Really good vacuum cleaner,positive
635,vacuum cleaner,Dyson V11 Absolute Pro Cordless Vacuum Cleaner,The best vacuum cleaner in the market today,positive
636,vacuum cleaner,Dyson V11 Absolute Pro Cordless Vacuum Cleaner,"It’s extremely expensive, there is no denying that. But is it worth that amount? Can’t say but it performs brilliantly, great suction capability, excellent accessories even for hard Floor. Battery life is descent enough for a 2000sqft area. Medium/auto mode is more than powerful to do any kind of floor cleaning. I hardly use Boost mode and require it only for mattress cleaning and such. Best part is the convenience in cleaning and ordinary cord vacuum cleaners can not compete with that. If...",positive
637,vacuum cleaner,Eureka Forbes Sure Active Clean Hand-held Vacuum Cleaner,The vacuum cleaner is really handy. You giet slight torque on start but that is very manageable. I am amazed by the suction capacity even though it has only 700W motor. I ordered it because my house is multi floor and I didn't want to take a heavy vacuum cleaner upstairs. Very useful if u have light cleaning otherwise go for the heavy trolley based ones.,positive
638,vacuum cleaner,Eureka Forbes Sure Active Clean Hand-held Vacuum Cleaner,Powerful suction with lot of attachment and easy to clean with a click of button it opens up for cleaning which is super handy✌️,positive
639,vacuum cleaner,Eureka Forbes Sure Active Clean Hand-held Vacuum Cleaner,Very Bad this product...Vacuum cleaner is on  5 to 10 minute continue and hitting vacuum machine and off automatically.. 2 clock vaiting  . Tha child vaccum cliner machine and again this problem start.. Don't don't purchase anyone.And nozzle not given manyOnly use 1-2 nozzle I am not happy with this product...,negative
640,vacuum cleaner,Eureka Forbes Sure Active Clean Hand-held Vacuum Cleaner,"Dust collector bag is TOO small. Also gets heated up too quickly, just in 2-3 mins continous use. Have to Use, STOP and then use so kind of bad product",negative
641,vacuum cleaner,Eureka Forbes Sure Active Clean Hand-held Vacuum Cleaner,Must go for this product with Arvind thought.. Cleaning with this is really amazing..Worth buying..,neutral
642,vacuum cleaner,Eureka Forbes Sure Active Clean Hand-held Vacuum Cleaner,Good product. Cable length is short,positive
643,vacuum cleaner,Eureka Forbes Sure Active Clean Hand-held Vacuum Cleaner,Sound is both,neutral
644,vacuum cleaner,Eureka Forbes Sure Active Clean Hand-held Vacuum Cleaner,Good one. But within 10 mts the machine will become overheated,positive
645,vacuum cleaner,Eureka Forbes Sure Active Clean Hand-held Vacuum Cleaner,"Item is good for light uses only,use it for 5 to 10 minutes then rest the mechine,for better result of blower remove the head side then use only mechine unit.",positive
646,vacuum cleaner,Eureka Forbes Sure Active Clean Hand-held Vacuum Cleaner,Please don't buy,positive
647,vacuum cleaner,Prestige Cleanhome Typhoon05 Wet & Dry Vacuum Cleaner,"Received the product intact and tested it in a two BHK flat personally. Dry state Good. Wet not tested.Pros:1.Good suction. All the spider webs were cleaned in less than half an hour. Easy to assemble pipe, filter etc. Easy to clean the bucket. Light weight (approx 5 kgs when empty). Good rollers.2.Very good to clean sofa.3.Good throw from blower. 4. Overall fit and finish Ok for the price point.5. Can easily fit into a normal wardrobe for safe keeping when not in use.6. Length of powe...",positive
648,vacuum cleaner,Prestige Cleanhome Typhoon05 Wet & Dry Vacuum Cleaner,I was looking for something made in india. Shortlisted this product as prestige is an Indian brand but shocked to see that prestige is only an importer and labelling this product that is made in china. Anyways ignoring this let me tell u about the performance of this vacuum cleaner...... Sucking power is good but blower is worst. Secondly their is only one on off switch for both vacuum and blower which is not goodThirdly there is no rewinding mechanism of 5 mtr.  Long cord. Last but not ...,negative
649,vacuum cleaner,Prestige Cleanhome Typhoon05 Wet & Dry Vacuum Cleaner,Dont comare this product with other brand .In this price range prestige give a vacuem clenar with hepa filter and blower function.Suction power is very high blower effective but not so good and yes Advnce Hepa its really helpful to keep  nano particle away. More over budget friendly and  prefect for home use,positive
650,vacuum cleaner,Prestige Cleanhome Typhoon05 Wet & Dry Vacuum Cleaner,Perfect product for in house cleaning. It has perfect suction and accessories that will cleanup almost everything inside home. It comes up with blower function which is very useful to clean dust inside sliding windows. Lil noisy but very easy and effective to use.Go For It.,positive
651,vacuum cleaner,Prestige Cleanhome Typhoon05 Wet & Dry Vacuum Cleaner,Seems worth the price product. Easy to use and sufficient power for home use. Yes it is a bit noisy but you don't use it for all day. Power is very important and then you get blower as well as wet cleaning facility as well at this price.,positive
652,vacuum cleaner,Prestige Cleanhome Typhoon05 Wet & Dry Vacuum Cleaner,"Strong, Sturdy & Excellent quality.... Powerful suction and blower. Just after 20 mins I felt the heat smell, stopped for 10 mins and used again... It was perfect. Very good product from Flipkart.",positive
653,vacuum cleaner,Prestige Cleanhome Typhoon05 Wet & Dry Vacuum Cleaner,"Not a complete accessories like other Vaccum cleaner hence fine cleaning not done, corner not clean properly, brush or accessories quality not good",positive
654,vacuum cleaner,Prestige Cleanhome Typhoon05 Wet & Dry Vacuum Cleaner,very powerful and easy to use.has a good suction capacity only drawback is that the flexible pipe is a little short so u cant reach ceiling corners,positive
655,vacuum cleaner,Prestige Cleanhome Typhoon05 Wet & Dry Vacuum Cleaner,Excellent for the daily usage..Pros:The build quality is top notch the plastic used is of high quality...The wire is of enough length like 4.5 mtrsSuction is very good and the blower even works very wellWet clean is also good..No heating issue if we used intermittently for 1hourPower consumption is also low like for 1 hr it consumes 1 unit..Package is excellent.ConsReaching the ceiling is difficult if you want to clean top of ac or fan or cupboard you should lift this with help of...,positive
656,vacuum cleaner,Prestige Cleanhome Typhoon05 Wet & Dry Vacuum Cleaner,Good  for dry.... But just average  for wet...   We need to buy good  qualities  brushes /tools .. Because  what we recieve.  with  this machine  Is not good  enough..... ..,positive
657,vacuum cleaner,Probus W11 High Power Suction 600W Multi Use Portable Home Vacuum Cleaner with 5M Power Cord Hand-held...,It's compact.. it's powerful... It does the job well too...I ordered for my parents at home.. They like it but still needs to get comfortable with the sound and power they experience while it is handled ..,positive
658,vacuum cleaner,Probus W11 High Power Suction 600W Multi Use Portable Home Vacuum Cleaner with 5M Power Cord Hand-held...,Serves purpose but heats up near handle while using,neutral
659,vacuum cleaner,Probus W11 High Power Suction 600W Multi Use Portable Home Vacuum Cleaner with 5M Power Cord Hand-held...,"Nice product, nice performance, value for money.",positive
660,vacuum cleaner,Probus W11 High Power Suction 600W Multi Use Portable Home Vacuum Cleaner with 5M Power Cord Hand-held...,Delivery without doubt excellent.product is awesome and made of high quality plastic.It should be better if it comes with more attachments.,positive
661,vacuum cleaner,Probus W11 High Power Suction 600W Multi Use Portable Home Vacuum Cleaner with 5M Power Cord Hand-held...,"Good product, and nice delivery boy.",positive
662,vacuum cleaner,Probus W11 High Power Suction 600W Multi Use Portable Home Vacuum Cleaner with 5M Power Cord Hand-held...,Very useful.just love it .it can remove all types of hair. It can hairs and dust even from bedshit,positive
663,vacuum cleaner,Kent KSL-612 Wet & Dry Vacuum Cleaner,Its a good product we started using it  its good we will be adding the picture soon thank you so much lent and flipkart team.,positive
664,vacuum cleaner,Kent KSL-612 Wet & Dry Vacuum Cleaner,For dry use it really works good and wet is like average sound is not that heavy it's bearable rest all good no much heating problem I ran continuously for 25mints it ran like butter.,positive
665,vacuum cleaner,Kent KSL-612 Wet & Dry Vacuum Cleaner,Beautiful and very good . Very happy with the product . Good working condition,positive
666,vacuum cleaner,Kent KSL-612 Wet & Dry Vacuum Cleaner,in Wet condition it not perform.. get motor off frequentlyin dry condition work well.the kent company not provide any of demo assistance.,neutral
667,vacuum cleaner,Kent KSL-612 Wet & Dry Vacuum Cleaner,Excellent product And delivery service good,positive
668,vacuum cleaner,Kent KSL-612 Wet & Dry Vacuum Cleaner,Good Quality and Suction,positive
669,vacuum cleaner,Kent KSL-612 Wet & Dry Vacuum Cleaner,Superb quality.... Everything perfect.....,positive
670,vacuum cleaner,Kent KSL-612 Wet & Dry Vacuum Cleaner,Nice product value for money 💰,positive
671,vacuum cleaner,Kent KSL-612 Wet & Dry Vacuum Cleaner,Nice,positive
672,vacuum cleaner,Kent KSL-612 Wet & Dry Vacuum Cleaner,bad product useless machine bad is the company Kent doesnt take care of the customers,negative
673,vacuum cleaner,Easymart JK Hand-held Vacuum Cleaner,Very good product useful in low price,positive
674,vacuum cleaner,Easymart JK Hand-held Vacuum Cleaner,Nice product. Suction and blower in a single unit.,positive
675,vacuum cleaner,Easymart JK Hand-held Vacuum Cleaner,it is a powerful machine and it is good for homes and car,positive
676,vacuum cleaner,Easymart JK Hand-held Vacuum Cleaner,Useful product,positive
677,vacuum cleaner,Easymart JK Hand-held Vacuum Cleaner,Nice product,positive
678,vacuum cleaner,Easymart JK Hand-held Vacuum Cleaner,Exlent,neutral
679,vacuum cleaner,Easymart JK Hand-held Vacuum Cleaner,Very good product!,positive
680,vacuum cleaner,Easymart JK Hand-held Vacuum Cleaner,Okay,positive
681,vacuum cleaner,Easymart JK Hand-held Vacuum Cleaner,Nice,positive
682,vacuum cleaner,Easymart JK Hand-held Vacuum Cleaner,Excellent prod. Value for money.,positive
683,vacuum cleaner,Eufy Robovac G10 Hybrid ME-T2150Y11 Robotic Floor Cleaner with 2 in 1 Mopping and Vacuum (WiFi Connect...,New pet in the home. One which cleans the home rather than making it a mess.What I loved:1. It cleans every corner of the house with not leaving any corner behind( only when it is inaccessible from every direction)2. Sometimes mopping is not required after one round of cleaning of this robot.3. Vacuum is sufficient at standard but a boost at max.4. Can be controlled by your phone's Google assistant download google home app.5. Timer scheduling works flawlessly ( I set hall at 2 am so tha...,positive
684,vacuum cleaner,Eufy Robovac G10 Hybrid ME-T2150Y11 Robotic Floor Cleaner with 2 in 1 Mopping and Vacuum (WiFi Connect...,"Well, First things first. I believe in Anker products since long. That feeling somewhere gave me a sense of trust on their product engineering. This isn't a paid review, it's a first impression of the product. It's almost what I expected. Got a good deal of launch on Flipkart, along with the card deal.Known already before ordering: 1. Product's mopping feature is not so impressive.2. We can't mark an area not reachable3. Not so effective on carpets4. Charging dock needs some space aro...",positive
685,vacuum cleaner,Eufy Robovac G10 Hybrid ME-T2150Y11 Robotic Floor Cleaner with 2 in 1 Mopping and Vacuum (WiFi Connect...,"Hi,Below review based on 1 month use. For the price range a decent product by Eufy. Though mopping function is not good enough and my recommendation is go for the model without mopping but with roller brush in it.Also would recommend buying model with LIDAR navigation as this required manual intervention atleast once or twice as virtual wall is not there.But again at this price range, a decent product",positive
686,vacuum cleaner,Eufy Robovac G10 Hybrid ME-T2150Y11 Robotic Floor Cleaner with 2 in 1 Mopping and Vacuum (WiFi Connect...,"This would be the first time I am doing this for any product. I rated the product 5 stars and now I am making the correction for just one reason.TERRIBLE CUSTOMER SUPPORT!Flipkart does not know what to do if your product needs a new part.The support is only via email and you get ignored for weeks.You cannot buy any of the spares as they are not available.If the bot is broken, it will never be usable again, as there are no parts available for these bots.",negative
687,vacuum cleaner,Eufy Robovac G10 Hybrid ME-T2150Y11 Robotic Floor Cleaner with 2 in 1 Mopping and Vacuum (WiFi Connect...,"Awesome Product. Simply Superb 👌👌Writing the review after 2months usage. Before buying this I contacted many people about the working of these types of robots. But no one gave me a clear clarity on it. So after researching around few days I bought this Eufy robot which is in a better affordable price range. Pros:1.Mainly affordable price I feel.2.Operation of device is very easy. Simply On/Off. If you want you can operate with App also, which requires a Smartphone, internet connectio...",positive
688,vacuum cleaner,Eufy Robovac G10 Hybrid ME-T2150Y11 Robotic Floor Cleaner with 2 in 1 Mopping and Vacuum (WiFi Connect...,"Writing Review after 2 month of usage.I have not found single issue Till today, Absolutely awesome product.I got this product for 14k. Download app for better experience and change language Because it welcomes you in Russian(Guess) language.I have synced with Alex so we communicate very easily with Robo Vac.Pros:>Gets Charges quickly.>It properly marks it cleaning track.>Suction is good, cleans minute & heavy dust particles. >Build Quality is class.>obstacle sensing is good.Con...",positive
689,vacuum cleaner,Eufy Robovac G10 Hybrid ME-T2150Y11 Robotic Floor Cleaner with 2 in 1 Mopping and Vacuum (WiFi Connect...,Great product. Works pretty good.Understand this is the cheapest and best vacuum + mop in India by a good company.,positive
690,vacuum cleaner,Eufy Robovac G10 Hybrid ME-T2150Y11 Robotic Floor Cleaner with 2 in 1 Mopping and Vacuum (WiFi Connect...,"This product is a small wonder and real value for money. In past if you had a sincere house maid, then you may not get fully satisfied with the product, as mop function is satisfactory till you don't have hard old stain on the floor ( still I think it's good, if you use mopping function every day) We found out that this little pet doesn't work under direct sunlight. So basically it cleans the balcony either at early morning or late evening ( or if there is no direct sun).Over all very use...",positive
691,vacuum cleaner,Eufy Robovac G10 Hybrid ME-T2150Y11 Robotic Floor Cleaner with 2 in 1 Mopping and Vacuum (WiFi Connect...,"Crucial component designed out: Most, if not all robotic vacums have one or two side brushes to sweep dirt to the centre and then a one or two large cylindrical roller brush to push it upto into the suction hole. This model (G10) is made without a roller brush only two side brushes. This cut in feature has perhaps lead to the tempting pricing. The navigation works okay and is acceptable. The mop feature, lik for all dual function robovacs is functional but cannot be a full fledged mopper....",negative
692,vacuum cleaner,Eufy Robovac G10 Hybrid ME-T2150Y11 Robotic Floor Cleaner with 2 in 1 Mopping and Vacuum (WiFi Connect...,Just Awesome ☺️In this price range this is awesome Vacuum in both mode ( Standard & Max ) are NiceMopping is also NiceCustomer Support Threw Eufy Home is good.,positive
693,vacuum cleaner,Panasonic MC-DL201B14B Hand-held Vacuum Cleaner,I was looking for a Vacuum Cleaner to keep my 1 BHK clean and I came across this particular model. I liked how it looked and it seemed capable of doing some cleaning after reading the specs. It came in quite a small box that I thought Flipkart sent me the wrong product but I couldn't be more wrong. It was a just a very well designed packaging. All the nozzles and extension wands were there. I switched it on and noise it made was very bearable compared to other vacuum cleaners almost like how ...,positive
694,vacuum cleaner,Panasonic MC-DL201B14B Hand-held Vacuum Cleaner,"Is a good product but not intended for prolong usage. Gets heated up in an hr time. Width of the flat brush things is not that wide.. 7-8 inches perhaps so takes longer for floor cleaning.Cable is pretty long so is good but is not self winding type.suction power is also fine.Is very lightweight and compact.. little bigger than an Iron, so easy to carry around.For Blower function, the attachment needs to be kept at the exhaust and its not a reverse-motor kind of functionOverall good...",positive
695,vacuum cleaner,Panasonic MC-DL201B14B Hand-held Vacuum Cleaner,"At this price, you cant expect more. Good looks, exactly as shown in the picture. 700W is enough to clean the hard to reach corners, sofas, keyboards, car interior etc. The power cord and extensions provided are long enough. Overall, portability and ease of storage is what made me buy the item. We don't have big carpets in our house, so big vacuum cleaners is never a necessity. Hence this model is the ideal one for my kind of use.",positive
696,vacuum cleaner,Panasonic MC-DL201B14B Hand-held Vacuum Cleaner,"It suitable for small home cleaning & vacuum power almost right for its power consumption. It's durable hose with 2 extension wands length of 4ft to clean for hight wall in home. The product was handheld with great look. 700 watt energy efficient product by Panasonic. Bad thing about this product, it's Made in China.",positive
697,vacuum cleaner,Panasonic MC-DL201B14B Hand-held Vacuum Cleaner,"I was looking out for a portable vacuum cleaner which can be used either personally or by the family's domestic assistants. This device is a gem and does its work without any issues.  Coming from the Panasonic stables I was sure of its motors reliability and it does not over-heat and has not gone kaput even after prolonged use. The motor makes minimal noise and does its bit in sucking-in any dirt that comes its way. Furthermore, with the device being bagless and with a HEPA filter it is bot...",positive
698,vacuum cleaner,Panasonic MC-DL201B14B Hand-held Vacuum Cleaner,"Very good vacuum cleaner! Small and easy to use..... But get's up heated very early so use only for sofas, carpets, corners. etc.... don't use for floors! A little less suction power but quite good for domestic purposes! Happy:)",positive
699,vacuum cleaner,Panasonic MC-DL201B14B Hand-held Vacuum Cleaner,"First of all, big thanks to Flipkart for delivering the item I requested within 24 hrs. Well done, Flipkart...Panasonic MC-DL201 Vacuum Cleaner- it's very handy, compact suitable small home, not too noisy,easy to clean (even you can wash the dust bags, dust bag filter).Really impressed with Long wire for plug points and suction power of the cleaner.",positive
700,vacuum cleaner,Panasonic MC-DL201B14B Hand-held Vacuum Cleaner,"Powerful enough, suction is good   (I bought this for only light/handy use) Easy to use and store, lengthy power cordNo heating issue    (Used for 20mins with just few seconds breaks)Accessories are Tiny (Good and Bad) + Comes handy when cleaning Computer, TV, Small Furnitures, other soft and narrow areas - Accessories not capable for house floors or wall/ceiling dusting. (though machine is   powerful)- Bit Noisy",positive
701,vacuum cleaner,Panasonic MC-DL201B14B Hand-held Vacuum Cleaner,The suction is powerful. The vacuum cleaner is small & handy and can be used very easily. I found it to be very useful to clean the couch. The size of the cleaner is small and hence can be easily placed any where. The suction is powerful and hence the cleaning is effective. It is a great product for daily use.,positive
702,vacuum cleaner,Panasonic MC-DL201B14B Hand-held Vacuum Cleaner,"good quality product , Panasonic products are generally well made and long lasting.......can be used for light duty jobs only as it is made that way... For heavy duty cleaning jobs go for a more robust machine like Karcher....",positive
703,vacuum cleaner,JM SELLER Blowing and Sucking Dual Purpose(JK-8) Home & Car Washer (Red) Dry Hand-held Vacuum Cleaner,handy cool and worthy for car inner cleaning. length of the wire is a bit less. I have made 5 meter extn box for using in outdoor. pretty good for cleaning sofa bed table chair etc. Not worthy for floor or seeling.,positive
704,vacuum cleaner,JM SELLER Blowing and Sucking Dual Purpose(JK-8) Home & Car Washer (Red) Dry Hand-held Vacuum Cleaner,Good packaging as well as delivery. I tried using it but it gets heated too quickly within 5 minutes. So not very happy with product. Also even it is 1000w still it takes time to clean dust. Due to time consuming N overheating finding difficult to use it.,negative
705,vacuum cleaner,JM SELLER Blowing and Sucking Dual Purpose(JK-8) Home & Car Washer (Red) Dry Hand-held Vacuum Cleaner,good for using!! it was very simple to use and clean dust... it was less cost more efficient,positive
706,vacuum cleaner,JM SELLER Blowing and Sucking Dual Purpose(JK-8) Home & Car Washer (Red) Dry Hand-held Vacuum Cleaner,Good and easy to use. Enough power to clean the dust.,positive
707,vacuum cleaner,JM SELLER Blowing and Sucking Dual Purpose(JK-8) Home & Car Washer (Red) Dry Hand-held Vacuum Cleaner,"Easy to operate and worthy.it is useful for dry dust cleaning such like  sofa, electronic goods and floor.Finally it is very good .",positive
708,vacuum cleaner,JM SELLER Blowing and Sucking Dual Purpose(JK-8) Home & Car Washer (Red) Dry Hand-held Vacuum Cleaner,Good product.worth the prize,positive
709,vacuum cleaner,JM SELLER Blowing and Sucking Dual Purpose(JK-8) Home & Car Washer (Red) Dry Hand-held Vacuum Cleaner,good,positive
710,vacuum cleaner,JM SELLER Blowing and Sucking Dual Purpose(JK-8) Home & Car Washer (Red) Dry Hand-held Vacuum Cleaner,ok,positive
711,vacuum cleaner,JM SELLER Blowing and Sucking Dual Purpose(JK-8) Home & Car Washer (Red) Dry Hand-held Vacuum Cleaner,excellent,positive
712,vacuum cleaner,JM SELLER Blowing and Sucking Dual Purpose(JK-8) Home & Car Washer (Red) Dry Hand-held Vacuum Cleaner,heating problem..!,negative
713,vacuum cleaner,Karcher vc4 battery (white)*KAP Cordless Vacuum Cleaner,"A bit on heavier side..but a good machine with good suction power...dosent heat much..takes 2hrs to charge. Charge last for 2 rounds a full home sweep. Comes with 2 power modes. There 2 versions of the machine, one is the bigger one andbother one can be detached. This is perfect for people with kids or pets. My son keeps spilling food and other things. For me this is a perfect alternative for a broom and a great help in the corona situation where there is no househelp. A best buy!",positive
714,vacuum cleaner,Karcher vc4 battery (white)*KAP Cordless Vacuum Cleaner,"It is one of the Best Vaccums in terms of Suction Power. The Battery is good enough to last for good 30 mins in more power mode. It can easily be maneuvered from one corner to other. The detachable hand vacuum does a good deal while cleaning windows, mosquitoe mesh(with brush extension) and large sliding door or window tracks which are otherwise difficult to clean and needs lot of effort. The charging station is good and kept at a place where you want to dock it for charging post use. It is a...",positive
715,vacuum cleaner,Karcher vc4 battery (white)*KAP Cordless Vacuum Cleaner,"Don't go by the earlier review. This does the job, and does it well. Tested a Dyson worth 50k and it's battery life is just as much as this one, which costs way lesser. It's slightly heavy because the suction is more powerful than other cleaners in this range. It's still quite comfortable to use. Battery life is an issue, but that's the case with most cordless cleaners. If 10k is your budget, I don't think you'll get a better product than this based on the specs. I have 2 dogs and it cleans u...",positive
716,vacuum cleaner,Karcher vc4 battery (white)*KAP Cordless Vacuum Cleaner,Bought it for 8999 after discount Have been using since last two days so far so good . Bit heavier than compared to Dyson but the price is 1/3 of Dyson .Very easy to operate Charging lasts for 20-25 mins max Pretty easy to use Comes with two speed modes Charging takes 3 plus hours Loving the product for now Will have to see if it can replace the broom stick Verdict:Just go for it,positive
717,vacuum cleaner,Karcher vc4 battery (white)*KAP Cordless Vacuum Cleaner,"Works well even on Eco setting, good suction. As with all Li-ion batteries, charge gradually tops up so battery life is pretty good after a few days. It is a little heavy but makes up for it by being easy to maneuver. Decent machine, easy to open and empty dust box. Happy with it so far.",positive
718,vacuum cleaner,Karcher vc4 battery (white)*KAP Cordless Vacuum Cleaner,Suction is good but battery is terrible. Hardly 20 mins cleaning time. The device is on the heavier side so sometimes some women may find it difficult to use. There are two speed settings. When powered on the vacuum works with full power which will cause more drain and then you will have to lower the speed to prolong battery life. Also it takes hours to get this device to full charge. Item is well built. If not 4 the battery this could have been a fine product,negative
719,vacuum cleaner,Karcher vc4 battery (white)*KAP Cordless Vacuum Cleaner,Satisfied with the product performance.. Value for money at 10k.,positive
720,vacuum cleaner,Karcher vc4 battery (white)*KAP Cordless Vacuum Cleaner,Excellent product it clean your house properly everytime you clean house it vacuum invisible dust,positive
721,vacuum cleaner,Karcher vc4 battery (white)*KAP Cordless Vacuum Cleaner,Comfortable to use. But battery drains out quickly.,positive
722,vacuum cleaner,Karcher vc4 battery (white)*KAP Cordless Vacuum Cleaner,Battery could have been better. 15 minutes on average,positive
723,vacuum cleaner,Flipkart SmartBuy Eddy Hand-held Vacuum Cleaner,2 attachments were missing,negative
724,vacuum cleaner,Flipkart SmartBuy Eddy Hand-held Vacuum Cleaner,Nice product,positive
725,vacuum cleaner,Flipkart SmartBuy Eddy Hand-held Vacuum Cleaner,Not much effective,negative
726,vacuum cleaner,Flipkart SmartBuy Eddy Hand-held Vacuum Cleaner,"Performace yet to be validated , still good in terms of power, number of accessories, design , compactness and money.",positive
727,vacuum cleaner,Flipkart SmartBuy Eddy Hand-held Vacuum Cleaner,Run time is very less &over heat &suction is very less &sound is very high Very worst quality.Flipcart not give service.Very bad quality.Don't take this product.,negative
728,vacuum cleaner,Eureka Forbes Trendy Zip Dry Vacuum Cleaner with Reusable Dust Bag,"It's just awesome....  nice packing and delivered just in 1day... as I'm professionally nurse.. I have lots of work in hospital and also home... I can't wipe floor every day that's why I vacuum all the floor every single day and I really very much satisfied with this vacuum cleaner.. I just love it.. it's suction power is very nice and easy to remove darts from the bag of vacuum cleaner.. I even vacuum under the bed, washing machine, freeze and most importantly sofa... thank you Eureka Forbes...",positive
729,vacuum cleaner,Eureka Forbes Trendy Zip Dry Vacuum Cleaner with Reusable Dust Bag,product is good but the prb is motor is heating very quickly..outher wise product is good..if u want to clean a small house its ok to use..,positive
730,vacuum cleaner,Eureka Forbes Trendy Zip Dry Vacuum Cleaner with Reusable Dust Bag,Nice product. Its very handy carry anywhere easily. product quality is also good. Sound is irritating but all vacuum cleaner are like this.,positive
